Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-10-10,3.5134,3.5134,3.4785,3.4874
2011-10-11,3.4937,3.5242,3.4842,3.4899
2011-10-12,3.4719,3.4977,3.461,3.4775
2011-10-13,3.4729,3.502,3.4692,3.4867
2011-10-14,3.4784,3.488,3.4618,3.4725
2011-10-17,3.471,3.5265,3.4446,3.5264
2011-10-18,3.5121,3.5461,3.5075,3.5208
2011-10-19,3.5118,3.5131,3.4746,3.4924
2011-10-20,3.5179,3.596,3.5107,3.586
2011-10-21,3.5939,3.6061,3.5614,3.5838
2011-10-24,3.5477,3.583,3.5434,3.5597
2011-10-25,3.5512,3.5896,3.5452,3.5716
2011-10-26,3.5785,3.6009,3.5657,3.5782
2011-10-27,3.5418,3.5566,3.5191,3.5206
2011-10-28,3.5143,3.557,3.5102,3.5457
2011-10-31,3.5478,3.5948,3.5408,3.5925
2011-11-01,3.6292,3.682,3.6289,3.6502
2011-11-02,3.6504,3.6549,3.5889,3.6005
2011-11-03,3.6211,3.6315,3.5619,3.5665
2011-11-04,3.5751,3.586,3.546,3.5828
2011-11-07,3.5531,3.5618,3.5148,3.5324
2011-11-08,3.5181,3.5417,3.5025,3.5247
2011-11-09,3.5064,3.5796,3.5032,3.561
2011-11-10,3.5721,3.5997,3.5486,3.5756
2011-11-11,3.5756,3.5885,3.5294,3.5389
2011-11-14,3.5388,3.5685,3.534,3.5661
2011-11-15,3.5596,3.5784,3.5405,3.5725
2011-11-16,3.5868,3.5928,3.5516,3.5874
2011-11-17,3.5765,3.5937,3.5583,3.5915
2011-11-18,3.5732,3.5898,3.5605,3.5765
2011-11-21,3.5729,3.6111,3.5684,3.6093
2011-11-22,3.6088,3.6243,3.5913,3.6097
2011-11-23,3.6301,3.6698,3.61,3.6574
2011-11-24,3.6574,3.6693,3.6318,3.6613
2011-11-25,3.6786,3.6978,3.6468,3.694
2011-11-28,3.6694,3.6937,3.6443,3.6886
2011-11-29,3.6875,3.6962,3.6656,3.6961
2011-11-30,3.704,3.7173,3.6499,3.6713
2011-12-01,3.6539,3.6856,3.6253,3.6409
2011-12-02,3.6383,3.6475,3.6155,3.6399
2011-12-05,3.6348,3.6361,3.5941,3.6018
2011-12-06,3.6215,3.6248,3.5893,3.5987
2011-12-07,3.5912,3.618,3.582,3.6001
2011-12-08,3.607,3.6602,3.6004,3.6507
2011-12-09,3.6594,3.6822,3.6425,3.6468
2011-12-12,3.6449,3.7026,3.6449,3.694
2011-12-13,3.6817,3.7118,3.6725,3.7043
2011-12-14,3.7145,3.7197,3.6819,3.6834
2011-12-15,3.6775,3.7136,3.6775,3.6983
2011-12-16,3.7023,3.7035,3.6605,3.6947
2011-12-19,3.6957,3.6966,3.6718,3.6781
2011-12-20,3.6802,3.6802,3.6521,3.6538
2011-12-21,3.6536,3.6576,3.63,3.6469
2011-12-22,3.6512,3.6517,3.6194,3.6315
2011-12-23,3.6304,3.6365,3.6184,3.6327
2011-12-27,3.6205,3.6273,3.5977,3.6008
